time,Day,Harga Pasar,Curah Hujan,IsHarvestMonth,IsBigMonth
2024-05-13,Monday,17950,11.7,0,0
2024-05-14,Tuesday,17950,14.3,0,0
2024-05-15,Wednesday,17950,26.2,0,0
2024-05-16,Thursday,17950,8.9,0,0
2024-05-17,Friday,17950,45.8,0,0
2024-05-18,Saturday,17948,2.0,0,0
2024-05-19,Sunday,17948,20.2,0,0
2024-05-20,Monday,17950,4.1,0,0
2024-05-21,Tuesday,17950,7.3,0,0
2024-05-22,Wednesday,17950,10.6,0,0
2024-05-23,Thursday,17950,43.3,0,0
2024-05-24,Friday,17950,4.9,0,0
2024-05-25,Saturday,17931,32.0,0,0
2024-05-26,Sunday,17913,6.3,0,0
2024-05-27,Monday,17900,26.3,0,0
2024-05-28,Tuesday,17900,5.8,0,0
2024-05-29,Wednesday,17900,11.3,0,0
2024-05-30,Thursday,17900,1.6,0,0
2024-05-31,Friday,17900,3.5,0,0
2024-06-01,Saturday,17900,8.1,0,0
2024-06-02,Sunday,17900,47.4,0,0
2024-06-03,Monday,17900,7.1,0,0
2024-06-04,Tuesday,17900,33.2,0,0
2024-06-05,Wednesday,17900,3.5,0,0
2024-06-06,Thursday,17900,13.6,0,0
2024-06-07,Friday,17900,0.5,0,0
2024-06-08,Saturday,17900,0.0,0,0
2024-06-09,Sunday,17900,7.2,0,0
2024-06-10,Monday,17900,16.7,0,0
2024-06-11,Tuesday,17900,0.4,0,0
2024-06-12,Wednesday,17900,0.4,0,0
2024-06-13,Thursday,17900,0.0,0,0
2024-06-14,Friday,17900,0.1,0,0
2024-06-15,Saturday,17900,9.6,0,0
2024-06-16,Sunday,17900,7.7,0,0
2024-06-17,Monday,17900,8.9,0,0
2024-06-18,Tuesday,17900,7.3,0,0
2024-06-19,Wednesday,17900,2.1,0,0
2024-06-20,Thursday,17900,0.8,0,0
2024-06-21,Friday,17900,10.6,0,0
2024-06-22,Saturday,17900,12.5,0,0
2024-06-23,Sunday,17900,2.3,0,0
2024-06-24,Monday,17900,0.1,0,0
2024-06-25,Tuesday,17900,0.4,0,0
2024-06-26,Wednesday,17900,8.0,0,0
2024-06-27,Thursday,17900,3.5,0,0
2024-06-28,Friday,17900,2.2,0,0
2024-06-29,Saturday,17900,17.2,0,0
2024-06-30,Sunday,17900,11.0,0,0
2024-07-01,Monday,17900,9.4,1,0
2024-07-02,Tuesday,17900,6.3,1,0
2024-07-03,Wednesday,17900,23.9,1,0
2024-07-04,Thursday,17900,4.7,1,0
2024-07-05,Friday,17900,18.1,1,0
2024-07-06,Saturday,17900,7.3,1,0
2024-07-07,Sunday,17900,0.7,1,0
2024-07-08,Monday,17900,2.6,1,0
2024-07-09,Tuesday,17900,0.2,1,0
2024-07-10,Wednesday,17900,0.6,1,0
2024-07-11,Thursday,17900,7.7,1,0
2024-07-12,Friday,17900,0.0,1,0
2024-07-13,Saturday,17900,0.3,1,0
2024-07-14,Sunday,17900,0.0,1,0
2024-07-15,Monday,17900,0.0,1,0
2024-07-16,Tuesday,17900,0.0,1,0
2024-07-17,Wednesday,17900,0.0,1,0
2024-07-18,Thursday,17900,2.4,1,0
2024-07-19,Friday,17900,0.0,1,0
2024-07-20,Saturday,17900,0.0,1,0
2024-07-21,Sunday,17900,0.1,1,0
2024-07-22,Monday,17900,0.0,1,0
2024-07-23,Tuesday,17900,0.0,1,0
2024-07-24,Wednesday,17900,0.0,1,0
2024-07-25,Thursday,17900,0.0,1,0
2024-07-26,Friday,17900,0.0,1,0
2024-07-27,Saturday,17900,0.0,1,0
2024-07-28,Sunday,17900,0.7,1,0
2024-07-29,Monday,17900,1.3,1,0
2024-07-30,Tuesday,17900,21.7,1,0
2024-07-31,Wednesday,17900,1.7,1,0
2024-08-01,Thursday,17900,0.7,1,0
2024-08-02,Friday,17900,2.2,1,0
2024-08-03,Saturday,17900,0.0,1,0
2024-08-04,Sunday,17900,10.3,1,0
2024-08-05,Monday,17900,1.3,1,0
2024-08-06,Tuesday,17900,1.7,1,0
2024-08-07,Wednesday,17900,15.6,1,0
2024-08-08,Thursday,17900,1.9,1,0
2024-08-09,Friday,17900,14.1,1,0
2024-08-10,Saturday,17896,2.6,1,0
2024-08-11,Sunday,17894,25.6,1,0
2024-08-12,Monday,17900,5.6,1,0
2024-08-13,Tuesday,17900,2.0,1,0
2024-08-14,Wednesday,17850,8.3,1,0
2024-08-15,Thursday,17859,29.7,1,0
2024-08-16,Friday,17900,5.9,1,0
2024-08-17,Saturday,17916,0.2,1,0
2024-08-18,Sunday,17910,5.0,1,0
2024-08-19,Monday,17900,2.3,1,0
2024-08-20,Tuesday,17900,11.2,1,0
